Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'6774807363656,title,fr,,,Heather Active Comfort Crew Sweatshirt 2-Pack,Sweatshirt Heather Active Comfort 2-Pack
PRODUCT,'6774807363656,body_html,fr,,,"<p><span>The no-fuss lightweight layer you always needed. With an easy-on crew neck, ultra-soft comfort fabric, and your favorite activewear features, it’s the ultimate throw-it-on-and-go pullover for any activity. And with a perfect fit in the arms and shoulders, you’ll look like you just hit a workout – no weights required.</span></p>
<p> </p>
<p><strong>Features:</strong></p>
<ul>
<li>Perfect fit</li>
<li>Ultra-soft</li>
<li>4-way stretch</li>
<li>Quick dry and moisture-wicking</li>
<li>UPF 50+ sun protection</li>
<li>89% Polyester/ 11% Spandex</li>
</ul>
<p><strong>Fit:</strong></p>
<ul>
<li>
<span> </span><span>Slim fit in arms and shoulders</span>
</li>
<li>
<span> </span><span>Room through the body</span>
</li>
<li>
<span> </span><span>Size up for looser fit</span>
</li>
<li><span>Model is 6'2"" and wearing size L</span></li>
</ul>
<p><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Charcoal Heather Gray</li>
<li>Heather Navy</li>
</ul>
<ul data-mce-fragment=""1""></ul>","<p><span>La couche légère sans tracas dont vous aviez toujours besoin. Avec un col facile à mettre, un tissu ultra-confortable et vos caractéristiques de vêtements de sport préférées, c'est le pull à enfiler ultime pour toute activité. Et avec une coupe parfaite aux bras et aux épaules, on dirait que vous venez tout juste de faire un entraînement - aucun poids nécessaire.</span></p>
<p> </p>
<p><strong>Caractéristiques :</strong></p>
<ul>
<li>Fit parfait</li>
<li>Ultra-doux</li>
<li>Stretch quadridirectionnel</li>
<li>Quick dry and moisture-wicking (Séchage rapide et évacuation de l'humidité)</li>
<li>UPF 50+ protection solaire</li>
<li>89% Polyester/ 11% Spandex</li>
</ul>
<p><strong>Coupe :</strong></p>
<ul>
<li>
<span> </span><span>Coupe ajustée au niveau des bras et des épaules</span>
</li>
<li>
<span> </span><span>Espace à travers le corps</span>
</li>
<li>
<span> </span><span>Choisissez une taille plus grande pour un ajustement plus lâche</span>
</li>
<li><span>Le modèle mesure 1.88m et porte la taille L</span></li>
</ul>
<p><strong>Couleurs incluses dans le pack : </strong><br></p>
<ul>
<li>Charbon de bois Heather Gray</li>
<li>Bleu marine chiné</li>
</ul>
<ul data-mce-fragment=""1""></ul>"
PRODUCT,'6774807363656,handle,fr,,,heather-active-comfort-crew-sweatshirt-2-pack,
PRODUCT,'6774807363656,meta_title,fr,,,Heather Active Comfort Crew Sweatshirt 2-Pack | Heather Active Comfort Crew Sweatshirt 2-Pack | True Classic,Heather Active Comfort T-shirt 2-Pack | Heather Active Comfort T-shirt 2-Pack | True Classic
PRODUCT,'6774807363656,meta_description,fr,,,Our active comfort crew sweatshirt is an essential for every closet. Check out our men's crew sweatshirt today.,Notre sweatshirt confort actif est essentiel pour chaque garde-robe. Découvrez notre sweatshirt pour hommes aujourd'hui.
PRODUCT,'6775219388488,title,fr,,,Blue and White Stretch Oxford Shirt 2-Pack,Chemise Oxford extensible bleue et blanche 2-Pack
PRODUCT,'6775219388488,body_html,fr,,,"<p><span>An everyday go-to. The classic oxford, updated with a perfect fit and added stretch. Business-casual has never been so comfortable.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> <br></p>
<ul>
<li>
<span></span><span>2-way</span><span> stretch</span>
</li>
<li>
<span></span><span>Ultra-soft mercerized cotton</span>
</li>
<li>
<span></span><span>96% cotton/4% spandex</span>
</li>
</ul>
<p><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit in arms and shoulders</span>
</li>
<li>
<span></span><span>Room through the body</span>
</li>
<li>Size up for a looser fit</li>
<li>Model is 6'0"" and wearing size L</li>
</ul>
<p data-mce-fragment=""1""><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Banker Blue</li>
<li>White</li>
</ul>","<p><span>Un incontournable au quotidien. Le classique oxford, revisité avec une coupe parfaite et une élasticité accrue. Le business-casual n'a jamais été aussi confortable.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:   </strong> <br></p>
<ul>
<li>
<span></span><span>Étirement bidirectionnel</span>
</li>
<li>
<span></span><span>Coton mercerisé ultra-doux</span>
</li>
<li>
<span></span><span>96% coton / 4% élasthanne</span>
</li>
</ul>
<p><strong data-mce-fragment=""1"">Coupe: </strong></p>
<ul>
<li>
<span></span><span>Coupe slim au niveau des bras et des épaules</span>
</li>
<li>
<span></span><span>Espace au niveau du corps</span>
</li>
<li>Taille plus grande pour une coupe plus ample</li>
<li>Le mannequin mesure 1,83 m et porte la taille L</li>
</ul>
<p data-mce-fragment=""1""><strong>Couleurs incluses dans le paquet: </strong><br></p>
<ul>
<li>Bleu Banquier</li>
<li>Blanc</li>
</ul>"
PRODUCT,'6775219388488,handle,fr,,,blue-and-white-stretch-oxford-shirt-2-pack,
PRODUCT,'6775219388488,meta_title,fr,,,Blue and White Stretch Oxford Shirt 2-Pack | Blue and White Stretch Oxford Shirt 2-Pack | True Classic,Chemise Oxford extensible bleue et blanche 2-Pack | Chemise Oxford extensible bleue et blanche 2-Pack | True Classic
PRODUCT,'6775219388488,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Un nouveau genre de classique. Notre chemise boutonnée est conçue avec un tissu super extensible et agréable qui enveloppe vos bras et vos épaules, sans restreindre vos mouvements."
PRODUCT,'6775219683400,title,fr,,,Light Gray and Black Stretch Oxford Shirt 2-Pack,Chemise Oxford extensible en gris clair et noir 2-Pack
PRODUCT,'6775219683400,body_html,fr,,,"<p><span>An everyday go-to. The classic oxford, updated with a perfect fit and added stretch. Business-casual has never been so comfortable.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> <br></p>
<ul>
<li>
<span></span><span>2-way</span><span> stretch</span>
</li>
<li>
<span></span><span>Ultra-soft mercerized cotton</span>
</li>
<li>
<span></span><span>96% cotton/4% spandex</span>
</li>
</ul>
<p><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit in arms and shoulders</span>
</li>
<li>
<span></span><span>Room through the body</span>
</li>
<li>Size up for a looser fit</li>
<li>Model is 6'0"" and wearing size L</li>
</ul>
<p data-mce-fragment=""1""><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Black</li>
<li>Light Gray</li>
</ul>","<p><span>Un choix de tous les jours. Le classique oxford, mis à jour avec une coupe parfaite et une touche d'élasticité. Le style d'affaires décontracté n'a jamais été aussi confortable.</span></p>
<p data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:   </strong></p>
<ul>
<li>
<span></span><span>Élasticité bidirectionnelle</span>
</li>
<li>
<span></span><span>Coton mercerisé ultra-doux</span>
</li>
<li>
<span></span><span>96% coton / 4% d'élasthanne</span>
</li>
</ul>
<p><strong data-mce-fragment=""1"">Coupe: </strong></p>
<ul>
<li>
<span></span><span>Coupe ajustée aux bras et aux épaules</span>
</li>
<li>
<span></span><span>Espace à travers le corps</span>
</li>
<li>Choisissez une taille plus grande pour une coupe plus ample</li>
<li>Le modèle mesure 1m83 et porte une taille L</li>
</ul>
<p data-mce-fragment=""1""><strong>Couleurs incluses dans le pack: </strong></p>
<ul>
<li>Noir</li>
<li>Gris clair</li>
</ul>"
PRODUCT,'6775219683400,handle,fr,,,light-gray-and-black-stretch-oxford-shirt-2-pack,
PRODUCT,'6775219683400,meta_title,fr,,,Light Gray and Black Stretch Oxford Shirt 2-Pack | Light Gray and Black Stretch Oxford Shirt 2-Pack | True Classic,Chemise Oxford extensible grise claire et noire 2-Pack | Chemise Oxford extensible grise claire et noire 2-Pack | True Classic
PRODUCT,'6775219683400,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Un nouveau genre de classique. Notre chemise boutonnée est conçue avec un tissu super extensible et agréable qui épouse vos bras et vos épaules, sans restreindre vos mouvements."
PRODUCT,'6775219814472,title,fr,,,The Weekday Stretch Oxford Shirt 5-Pack,Le pack de 5 chemises Oxford extensibles de semaine
PRODUCT,'6775219814472,body_html,fr,,,"<p><span>An everyday go-to. The classic oxford, updated with a perfect fit and added stretch. Business-casual has never been so comfortable.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> <br></p>
<ul>
<li>
<span></span><span>2-way</span><span> stretch</span>
</li>
<li>
<span></span><span>Ultra-soft mercerized cotton</span>
</li>
<li>
<span></span><span>96% cotton/4% spandex</span>
</li>
</ul>
<p><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit in arms and shoulders</span>
</li>
<li>
<span></span><span>Room through the body</span>
</li>
<li>Size up for a looser fit</li>
<li>Model is 6'0"" and wearing size L</li>
</ul>
<p data-mce-fragment=""1""><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Black</li>
<li>Navy</li>
<li>Banker Blue</li>
<li>Stone</li>
<li>White</li>
</ul>","<p><span>Un choix de tous les jours. Le classique oxford, mis à jour avec une coupe parfaite et un ajout d'élasticité. Jamais le business-casual n'a été aussi confortable.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:   </strong> <br></p>
<ul>
<li>
<span></span><span>Élasticité bidirectionnelle</span>
</li>
<li>
<span></span><span>Coton mercerisé ultra-doux</span>
</li>
<li>
<span></span><span>96% coton / 4% d'élasthanne</span>
</li>
</ul>
<p><strong data-mce-fragment=""1"">Coupe: </strong></p>
<ul>
<li>
<span></span><span>Coupe slim au niveau des bras et des épaules</span>
</li>
<li>
<span></span><span>Espace dans le corps</span>
</li>
<li>Choisir une taille au-dessus pour une coupe plus ample</li>
<li>Le modèle mesure 6'0"" et porte une taille L</li>
</ul>
<p data-mce-fragment=""1""><strong>Couleurs incluses dans le pack: </strong><br></p>
<ul>
<li>Noir</li>
<li>Bleu marine</li>
<li>Bleu banquier</li>
<li>Pierre</li>
<li>Blanc</li>
</ul>"
PRODUCT,'6775219814472,handle,fr,,,the-weekday-stretch-oxford-shirt-5-pack,
PRODUCT,'6775219814472,meta_title,fr,,,The Weekday Stretch Oxford Shirt 5-Pack | The Weekday Stretch Oxford Shirt 5-Pack | True Classic,Le Pack de 5 Chemises Oxford Extensibles de la Semaine | Le Pack de 5 Chemises Oxford Extensibles de la Semaine | True Classic
PRODUCT,'6775219814472,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Un nouveau genre de classique. Notre boutonnée est fabriquée avec un tissu super extensible et agréable qui épouse vos bras et épaules, sans restreindre les mouvements."
PRODUCT,'6775219978312,title,fr,,,Dark Hues Commuter Long Sleeve Button Up 3-Pack,Teintes Foncées Commuter Manches Longues Bouton Haut 3-Pack
PRODUCT,'6775219978312,body_html,fr,,,"<p><span>Workwear meets anywhere. When long days turn into long nights, this long sleeve shirt has you covered with a high performance technical fabric that doesn’t quit. We added longer sleeves to our best-selling business casual silhouette with all of the stretch and moisture-wicking you need to stay fresh 24/7.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> </p>
<ul>
<li>
<span></span><span>High performance technical fabric</span>
</li>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Lightweight and breathable</span>
</li>
<li>
<span></span><span>Quick-dry and moisture-wicking</span>
</li>
<li>
<span></span><span>Anti-odor</span>
</li>
<li>
<span></span><span>No-itch, screen printed tag</span>
</li>
<li>
<span></span><span>100% Polyester</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit through the body</span>
</li>
<li>
<span></span><span>Fitted in arms and shoulders</span>
</li>
<li>
<span></span><span>Size up for a looser fit</span>
</li>
<li><span>Model is 6'0"" and wearing size L</span></li>
</ul>
<ul></ul>
<p><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Black</li>
<li>Navy</li>
<li>Carbon</li>
</ul>","<p><span>Le vêtement de travail rencontre partout. Lorsque les longues journées se transforment en longues nuits, cette chemise à manches longues vous couvre avec un tissu technique haute performance qui ne lâche pas. Nous avons ajouté des manches plus longues à notre silhouette décontractée d'affaires la plus vendue avec toute l'élasticité et l'évacuation de l'humidité dont vous avez besoin pour rester frais 24/7.</span></p>

<p data-mce-fragment=""1""></p>

<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:   </strong> </p>

<ul>
<li>
<span></span><span>Tissu technique haute performance</span>
</li>
<li>
<span></span><span>Étirement 4 directions</span>
</li>
<li>
<span></span><span>Léger et respirant</span>
</li>
<li>
<span></span><span>Séchage rapide et évacuation de l'humidité</span>
</li>
<li>
<span></span><span>Anti-odeur</span>
</li>
<li>
<span></span><span>Pas de démangeaison, étiquette imprimée à l'écran</span>
</li>
<li>
<span></span><span>100% Polyester</span>
</li>
</ul>

<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Coupe: </strong></p>
<ul>
<li>
<span></span><span>Coupe slim à travers le corps</span>
</li>
<li>
<span></span><span>Ajusté aux bras et aux épaules</span>
</li>
<li>
<span></span><span>Choisissez une taille au-dessus pour une coupe plus ample</span>
</li>
</ul>

<p><strong>Couleurs incluses dans le pack: </strong><br></p>
<ul>
<li>Noir</li>
<li>Bleu marine</li>
<li>Carbone</li>
</ul>"
PRODUCT,'6775219978312,handle,fr,,,dark-hues-commuter-long-sleeve-button-up-3-pack,
PRODUCT,'6775219978312,meta_title,fr,,,Dark Hues Commuter Long Sleeve Button Up 3-Pack | Dark Hues Commuter Long Sleeve Button Up 3-Pack | True Classic,Teintes foncées Commuter manches longues boutonnées pack de 3 | Teintes foncées Commuter manches longues boutonnées pack de 3 | True Classic
PRODUCT,'6775219978312,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Un nouveau genre de classique. Notre chemise boutonnée est confectionnée avec un tissu super extensible et agréable qui épouse vos bras et vos épaules, sans restreindre vos mouvements."
PRODUCT,'6775220011080,title,fr,,,Navy and White Commuter Long Sleeve Button Up 2-Pack,Navy et Blanc Commuter Manches Longues Bouton Haut 2-Pack
PRODUCT,'6775220011080,body_html,fr,,,"<p><span>Workwear meets anywhere. When long days turn into long nights, this long sleeve shirt has you covered with a high performance technical fabric that doesn’t quit. We added longer sleeves to our best-selling business casual silhouette with all of the stretch and moisture-wicking you need to stay fresh 24/7.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> </p>
<ul>
<li>
<span></span><span>High performance technical fabric</span>
</li>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Lightweight and breathable</span>
</li>
<li>
<span></span><span>Quick-dry and moisture-wicking</span>
</li>
<li>
<span></span><span>Anti-odor</span>
</li>
<li>
<span></span><span>No-itch, screen printed tag</span>
</li>
<li>
<span></span><span>100% Polyester</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit through the body</span>
</li>
<li>
<span></span><span>Fitted in arms and shoulders</span>
</li>
<li>
<span></span><span>Size up for a looser fit</span>
</li>
<li>Model is 6'0"" and wearing size L</li>
</ul>
<ul></ul>
<p><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Navy</li>
<li>White</li>
</ul>","<p><span>Le vêtement de travail rencontre n'importe où. Lorsque les longues journées se transforment en longues nuits, cette chemise à manches longues vous couvre avec un tissu technique haute performance qui ne se relâche pas. Nous avons ajouté des manches plus longues à notre silhouette décontractée d'affaires la plus vendue avec toute l'élasticité et l'évacuation de l'humidité dont vous avez besoin pour rester frais 24/7.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:   </strong> </p>
<ul>
<li>
<span></span><span>Tissu technique haute performance</span>
</li>
<li>
<span></span><span>Stretch 4 directions</span>
</li>
<li>
<span></span><span>Léger et respirant</span>
</li>
<li>
<span></span><span>Séchage rapide et évacuation de l'humidité</span>
</li>
<li>
<span></span><span>Anti-odeur</span>
</li>
<li>
<span></span><span>Étiquette imprimée sans démangeaisons</span>
</li>
<li>
<span></span><span>100% Polyester</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Coupe: </strong></p>
<ul>
<li>
<span></span><span>Coupe slim dans le corps</span>
</li>
<li>
<span></span><span>Ajusté aux bras et aux épaules</span>
</li>
<li>
<span></span><span>Prenez une taille au-dessus pour un ajustement plus lâche</span>
</li>
<li>Le mannequin mesure 6'0"" et porte une taille L</li>
</ul>
<ul></ul>
<p><strong>Couleurs incluses dans le pack: </strong><br></p>
<ul>
<li>Bleu marine</li>
<li>Blanc</li>
</ul>"
PRODUCT,'6775220011080,handle,fr,,,navy-and-white-commuter-long-sleeve-button-up-2-pack,
PRODUCT,'6775220011080,meta_title,fr,,,Navy and White Commuter Long Sleeve Button Up 2-Pack | Navy and White Commuter Long Sleeve Button Up 2-Pack | True Classic,Marine et Blanc Commuter Manches Longues Bouton Haut 2-Pack | Marine et Blanc Commuter Manches Longues Bouton Haut 2-Pack | True Classic
PRODUCT,'6775220011080,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Un nouveau genre de classique. Notre boutonnière est conçue avec un tissu super extensible et agréable qui épouse vos bras et épaules, sans restreindre vos mouvements."
PRODUCT,'6775220109384,title,fr,,,Dark Tones Commuter Long Sleeve Button Up 2-Pack,Tons Sombres Chemise à Manches Longues Bouton Vers Le Haut 2-Pack
PRODUCT,'6775220109384,body_html,fr,,,"<p><span>Workwear meets anywhere. When long days turn into long nights, this long sleeve shirt has you covered with a high performance technical fabric that doesn’t quit. We added longer sleeves to our best-selling business casual silhouette with all of the stretch and moisture-wicking you need to stay fresh 24/7.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> </p>
<ul>
<li>
<span></span><span>High performance technical fabric</span>
</li>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Lightweight and breathable</span>
</li>
<li>
<span></span><span>Quick-dry and moisture-wicking</span>
</li>
<li>
<span></span><span>Anti-odor</span>
</li>
<li>
<span></span><span>No-itch, screen printed tag</span>
</li>
<li>
<span></span><span>100% Polyester</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit through the body</span>
</li>
<li>
<span></span><span>Fitted in arms and shoulders</span>
</li>
<li>
<span></span><span>Size up for a looser fit</span>
</li>
<li><span>Model is 6'0"" and wearing size L</span></li>
</ul>
<ul></ul>
<p><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Black</li>
<li>Carbon</li>
</ul>","<p><span>Le travail rencontre le confort. Lorsque les longues journées se transforment en longues nuits, cette chemise à manches longues vous couvre avec un tissu technique haute performance qui ne vous laisse jamais tomber. Nous avons ajouté des manches plus longues à notre silhouette de travail décontractée la plus vendue, avec toute l'élasticité et l'évacuation de l'humidité dont vous avez besoin pour rester frais 24/7.</span></p>

<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:   </strong> </p>
<ul>
<li>
<span></span><span>Tissu technique haute performance</span>
</li>
<li>
<span></span><span>Élasticité 4 directions</span>
</li>
<li>
<span></span><span>Léger et respirant</span>
</li>
<li>
<span></span><span>Séchage rapide et évacuation de l'humidité</span>
</li>
<li>
<span></span><span>Anti-odeur</span>
</li>
<li>
<span></span><span>Étiquette imprimée sans démangeaison</span>
</li>
<li>
<span></span><span>100 % Polyester</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Coupe: </strong></p>
<ul>
<li>
<span></span><span>Coupe ajustée sur le corps</span>
</li>
<li>
<span></span><span>Ajusté aux bras et épaules</span>
</li>
<li>
<span></span><span>Choisir une taille plus grande pour un ajustement plus lâche</span>
</li>
</ul>
<ul></ul>
<p><strong>Couleurs incluses dans le pack: </strong><br></p>
<ul>
<li>Noir</li>
<li>Carbone</li>
</ul>"
PRODUCT,'6775220109384,handle,fr,,,dark-tones-commuter-long-sleeve-button-up-2-pack,
PRODUCT,'6775220109384,meta_title,fr,,,Dark Tones Commuter Long Sleeve Button Up 2-Pack | Dark Tones Commuter Long Sleeve Button Up 2-Pack | True Classic,Tons Sombres Chemise à Manches Longues Boutonnée 2-Pack | Tons Sombres Chemise à Manches Longues Boutonnée 2-Pack | True Classic
PRODUCT,'6775220109384,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Un nouveau genre de classique. Notre chemise boutonnée est fabriquée avec un tissu super extensible et confortable qui épouse vos bras et vos épaules, sans restreindre vos mouvements."
PRODUCT,'6775220305992,title,fr,,,Dark Hues Lightweight Performance Dress Shirt 3-Pack,Pack de 3 Chemises Légères de Performance en Teintes Foncées
PRODUCT,'6775220305992,body_html,fr,,,"<p><span>Say yes to that RSVP with the perfect blend of style and stretch. The Performance Dress Shirt features a quick-dry performance fabric with 4-way stretch to keep you comfortable long after the sun goes down.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> </p>
<ul>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Quick-dry</span>
</li>
<li>
<span></span><span>Ultra-soft</span>
</li>
<li>
<span></span><span>Lightweight and breathable</span>
</li>
<li>
<span></span><span>87% Nylon/13% Spandex</span>
</li>
</ul>
<p> <strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit in arms and shoulders</span>
</li>
<li>
<span></span><span>Room through the body</span>
</li>
<li>
<span></span><span>Size up for a looser fit</span>
</li>
<li><span>Model is 6'0"" and wearing size L</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Black</li>
<li>Navy</li>
<li>Carbon</li>
</ul>","<p><span>Dites oui à cette invitation avec le mélange parfait de style et d'élasticité. La chemise de costume Performance possède un tissu performant à séchage rapide avec une élasticité 4 directions pour vous garder à l'aise longtemps après le coucher du soleil.</span></p>

<p data-mce-fragment=""1""> </p>

<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques :   </strong> </p>

<ul>
<li><span></span><span>Élasticité 4 directions</span></li>
<li><span></span><span>Séchage rapide</span></li>
<li><span></span><span>Ultra-doux</span></li>
<li><span></span><span>Léger et respirant</span></li>
<li><span></span><span>87% Nylon/13% Spandex</span></li>
</ul>

<p> <strong data-mce-fragment=""1"">Coupe : </strong></p>

<ul>
<li><span></span><span>Ajusté aux bras et aux épaules</span></li>
<li><span></span><span>Espace à travers le corps</span></li>
<li><span></span><span>Prenez une taille plus grande pour une coupe plus ample</span></li>
<li><span>Le mannequin mesure 1,83 m et porte une taille L</span></li>
</ul>

<p data-mce-fragment=""1""><strong>Couleurs incluses dans le pack : </strong><br></p>

<ul>
<li>Noir</li>
<li>Bleu marine</li>
<li>Carbone</li>
</ul>"
PRODUCT,'6775220305992,handle,fr,,,dark-hues-lightweight-performance-dress-shirt-3-pack,
PRODUCT,'6775220305992,meta_title,fr,,,Dark Hues Lightweight Performance Dress Shirt 3-Pack | Dark Hues Lightweight Performance Dress Shirt 3-Pack | True Classic,Pack de 3 chemises habillées légères nuances sombres | Pack de 3 chemises habillées légères nuances sombres | True Classic
PRODUCT,'6775220305992,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Un nouveau genre de classique. Notre boutonné est conçu avec un tissu super extensible et confortable qui enveloppe vos bras et vos épaules, sans restreindre le mouvement."
PRODUCT,'6775220994120,title,fr,,,Core Lightweight Performance Dress Shirt 2-Pack,Pack de 2 chemises légères de performance
PRODUCT,'6775220994120,body_html,fr,,,"<p><span>Say yes to that RSVP with the perfect blend of style and stretch. The Performance Dress Shirt features a quick-dry performance fabric with 4-way stretch to keep you comfortable long after the sun goes down.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> </p>
<ul>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Quick-dry</span>
</li>
<li>
<span></span><span>Ultra-soft</span>
</li>
<li>
<span></span><span>Lightweight and breathable</span>
</li>
<li>
<span></span><span>87% Nylon/13% Spandex</span>
</li>
</ul>
<p> <strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit in arms and shoulders</span>
</li>
<li>
<span></span><span>Room through the body</span>
</li>
<li>
<span></span><span>Size up for a looser fit</span>
</li>
<li><span>Model is 6'0"" and wearing size L</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Black</li>
<li>White</li>
</ul>","<p><span>Dites oui à cette invitation avec le mélange parfait de style et d'élasticité. La chemise de ville Performance est dotée d'un tissu de performance à séchage rapide avec une élasticité 4 directions pour vous garder à l'aise longtemps après le coucher du soleil.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:</strong> </p>
<ul>
<li>
<span></span><span>Élasticité 4 directions</span>
</li>
<li>
<span></span><span>Séchage rapide</span>
</li>
<li>
<span></span><span>Ultra-doux</span>
</li>
<li>
<span></span><span>Léger et respirant</span>
</li>
<li>
<span></span><span>87% Nylon/13% Élasthanne</span>
</li>
</ul>
<p> <strong data-mce-fragment=""1"">Coupe:</strong></p>
<ul>
<li>
<span></span><span>Coupe slim aux bras et aux épaules</span>
</li>
<li>
<span></span><span>Espace à travers le corps</span>
</li>
<li>
<span></span><span>Choisissez une taille au-dessus pour une coupe plus ample</span>
</li>
<li><span>Le mannequin mesure 6'0"" et porte une taille L</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Couleurs incluses dans le pack:</strong><br></p>
<ul>
<li>Noir</li>
<li>Blanc</li>
</ul>"
PRODUCT,'6775220994120,handle,fr,,,core-lightweight-performance-dress-shirt-2-pack,
PRODUCT,'6775220994120,meta_title,fr,,,Core Lightweight Performance Dress Shirt 2-Pack | Core Lightweight Performance Dress Shirt 2-Pack | True Classic,Chemise Habillée Légère Performance 2-Pack | Chemise Habillée Légère Performance 2-Pack | True Classic
PRODUCT,'6775220994120,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Un nouveau genre de classique. Notre chemise boutonnée est conçue avec un tissu super extensible et confortable qui épouse vos bras et épaules, sans restreindre vos mouvements."
PRODUCT,'6775221747784,title,fr,,,Dark Tones Lightweight Performance Dress Shirt 2-Pack,Tons Foncés Chemise Légère de Performance 2-Pack
