Type,Identification,Field,Locale,Market,Status,Default content,Translated content
ONLINE_STORE_THEME,'122041106504,section.collection.bottoms.json.b61a96a6-01e9-4cad-976d-8f1bad502109.b2b4e88c-e0e8-4b00-bfb7-2333ea80fce5.icon:3baicaaokm4p1,fr,,,"<!--?xml version=""1.0"" encoding=""UTF-8""?--><svg id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" viewbox=""0 0 25 25""><defs><style>.cls-1{fill-rule:evenodd;}</style></defs><path d=""m14.04,19.35c-.93,0-2-.43-3.21-1.28-1.97-1.4-6.24-1.76-7.9-.21l-.25-.27c1.94-1.8,6.46-1.18,8.38.18,2.14,1.52,3.73,1.62,4.86.33.91-1.03,1.74-1.98,3.19-2.63l.15.34c-1.38.62-2.18,1.54-3.03,2.51-.61.7-1.34,1.05-2.18,1.05Z""></path><path d=""m3.15,19.23c-.25,0-.47-.08-.63-.22-.29-.26-.39-.79.2-1.47l2.39-2.76c.11-2.79,1.11-5.19,2.82-6.77,1.52-1.4,3.5-2.09,5.72-1.99,2.68.12,4.76.98,6.19,2.56,1.44,1.59,2.11,3.86,1.96,6.55-.03.51-.33.78-.88.78-.72-.01-1.39-.05-2-.12-.6-.06-1.23-.15-1.87-.26-.82-.14-1.67-.32-2.49-.49-1.89-.4-3.84-.81-5.66-.79-1.34.01-2.48.26-3.48.75l-2.4,2.78c-.35.41-.43.76-.23.95.22.2.71.17,1.07-.19.19-.2.4-.43.62-.67.4-.45.85-.96,1.34-1.36l.24.29c-.46.38-.9.88-1.29,1.32-.22.25-.43.48-.63.68-.29.29-.64.42-.96.42Zm5.84-5.35c1.83,0,3.76.41,5.63.8.82.17,1.67.35,2.48.49.63.11,1.25.19,1.84.25.6.06,1.26.1,1.97.12.34,0,.49-.12.5-.43.15-2.59-.49-4.76-1.86-6.28-1.35-1.5-3.35-2.32-5.92-2.44-2.12-.09-4,.56-5.45,1.89-1.58,1.46-2.53,3.68-2.69,6.26.99-.44,2.1-.66,3.39-.68.04,0,.08,0,.11,0Z""></path><path class=""cls-1"" d=""m14.32,6.17c-.01.14-.12.27-.32.27l-.8-.03c-.18,0-.27-.13-.29-.26-.05-.49,1.43-.42,1.4.02Z""></path><path d=""m14.02,6.62s-.01,0-.02,0l-.8-.03c-.25,0-.44-.19-.47-.43-.02-.16.06-.3.21-.4.34-.21,1.01-.17,1.32.02.23.13.25.31.24.4h0c-.02.26-.22.44-.49.44Zm-.45-.63c-.08,0-.16,0-.23.02-.14.03-.23.08-.22.11,0,.06.04.09.11.09l.8.03c.07,0,.12-.03.12-.09-.02-.06-.27-.16-.57-.16Zm.76.18h-.19s.19,0,.19,0Z""></path><path d=""m17.05,15.53s0,0-.01,0c-.1,0-.18-.1-.17-.2.29-3.72-.25-6.63-1.48-7.97-.51-.55-1.12-.83-1.83-.84,0,0-.01,0-.02,0-.97,0-1.9.48-2.7,1.39-.07.08-.19.08-.26.02-.08-.07-.08-.19-.02-.26.88-1,1.9-1.52,3-1.51.81,0,1.52.33,2.1.96,1.33,1.44,1.89,4.37,1.58,8.26,0,.1-.09.17-.19.17Z""></path></svg>",
ONLINE_STORE_THEME,'122041106504,section.collection.bottoms.json.b61a96a6-01e9-4cad-976d-8f1bad502109.bf413f37-56e2-44b4-bd0d-2bac0e853f2c.button_label:16gfy981ppmxk,fr,,,Packs,Paquets
ONLINE_STORE_THEME,'122041106504,section.collection.bottoms.json.b61a96a6-01e9-4cad-976d-8f1bad502109.bf413f37-56e2-44b4-bd0d-2bac0e853f2c.icon:1h6y6nycnu96k,fr,,,"<!--?xml version=""1.0"" encoding=""UTF-8""?--><svg id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" viewbox=""0 0 25 25""><defs><style>.cls-1{fill:none;}</style></defs><path d=""m11.45,21.25c-.27,0-.55-.06-.81-.21L1.01,15.49c-.49-.28-.82-.75-.93-1.33-.11-.59.02-1.2.37-1.69-.33-.44-.47-1.04-.37-1.62.12-.68.53-1.26,1.15-1.6,1.83-1.03,3.98-2.11,5.87-3.06,1.8-.9,3.49-1.75,4.66-2.43.52-.3.94-.44,1.35-.45.53-.03,1.09.23,1.38.39l-.17.31c-.44-.23-.87-.36-1.2-.35-.35,0-.72.13-1.18.4-1.18.68-2.88,1.54-4.68,2.44-1.89.95-4.03,2.02-5.85,3.05-.52.29-.87.78-.97,1.35-.09.53.05,1.07.37,1.44l.1.11-.09.12c-.34.43-.48.98-.38,1.52.09.48.36.86.76,1.09l9.63,5.56c.48.28,1.12.14,1.52-.07l11.31-5.92c.87-.5,1.1-1.36.87-1.96-.09-.24-.25-.44-.46-.58l-.19-.13.16-.15c.5-.47.69-1.12.48-1.67-.22-.5-.55-.69-.95-.93l-2.33-1.34.18-.31,2.34,1.34c.43.25.83.48,1.1,1.1.24.64.08,1.37-.42,1.92.19.17.33.38.42.62.28.74.02,1.8-1.03,2.4l-11.32,5.92c-.29.15-.67.27-1.05.27Z""></path><rect x=""5.64"" y=""9.44"" width="".36"" height=""11.84"" transform=""translate(-10.42 12.87) rotate(-60.53)""></rect><path d=""m11.8,21.2c-.46,0-.91-.25-1.14-.69-.16-.3-.19-.65-.09-.98.1-.33.33-.6.63-.76l12.94-6.82.17.32-12.94,6.82c-.22.12-.38.31-.45.55s-.05.49.07.71c.24.46.81.63,1.26.39l11.73-6.19.17.32-11.73,6.19c-.19.1-.4.15-.6.15Z""></path><path d=""m11.7,18.72c-.46,0-.91-.25-1.14-.69-.33-.63-.09-1.41.54-1.74l13.05-6.88.17.32-13.05,6.88c-.45.24-.63.81-.39,1.26.24.45.81.63,1.26.39l12.03-6.35.17.32-12.03,6.35c-.19.1-.4.15-.6.15Z""></path><path d=""m15.23,4.39s-.05,0-.07-.02l-.83-.37c-.09-.04-.13-.15-.09-.24.04-.09.15-.13.24-.09l.83.37c.09.04.13.15.09.24-.03.07-.09.1-.16.1Z""></path><path d=""m18.1,9.28c-2.2,0-3.99-1.43-3.99-3.2,0-.7.27-1.36.79-1.91l.26.24c-.45.48-.69,1.06-.69,1.67,0,1.57,1.63,2.84,3.63,2.84,1.22,0,2.35-.47,3.03-1.27l.27.23c-.74.87-1.98,1.39-3.3,1.39Z""></path><rect class=""cls-1"" x=""8.94"" y=""16.9"" width=""4.68"" height=""4.63""></rect><path d=""m20.98,7.69s-.02,0-.03,0c-4.91-.81-5.9-3.35-5.94-3.46-.03-.09.01-.19.11-.23.09-.03.19.01.23.1,0,.02.97,2.46,5.66,3.23.1.02.16.11.15.2-.01.09-.09.15-.18.15Z""></path><path d=""m21.71,8.24s-.07,0-.1-.03l-.77-.51c-.08-.05-.1-.17-.05-.25.05-.08.16-.1.25-.05l.77.51c.08.05.1.17.05.25-.03.05-.09.08-.15.08Z""></path></svg>",
ONLINE_STORE_THEME,'122041106504,section.collection.bottoms.json.b61a96a6-01e9-4cad-976d-8f1bad502109.931bf0d5-abe0-411e-af30-ceb77439f99a.button_label:1nr03jhos6t2,fr,,,Button Up Shirt,Chemise Boutonnée
ONLINE_STORE_THEME,'122041106504,section.collection.bottoms.json.b61a96a6-01e9-4cad-976d-8f1bad502109.931bf0d5-abe0-411e-af30-ceb77439f99a.icon:3bd1wpbf6vivm,fr,,,"<!--?xml version=""1.0"" encoding=""UTF-8""?--><svg id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" viewbox=""0 0 25 25""><polygon points=""19.14 23.98 5.83 23.98 5.83 9.8 6.22 9.8 6.22 23.59 18.75 23.59 18.75 9.79 19.14 9.79 19.14 23.98""></polygon><path d=""m.43,21.77l-.38-.08s.01-.06.01-.09c0-.04.01-.07.02-.11.11-.65.22-1.31.33-1.97.11-.66.22-1.32.33-1.99.18-1.05.35-2.11.53-3.16.18-1.05.35-2.11.53-3.16l.48-2.89c.05-.29.09-.58.13-.87.08-.6.17-1.22.33-1.81.3-1.08,1.14-1.7,1.94-2.31l.11-.08c.58-.44,1.27-.83,2.07-1.16,1.01-.42,1.97-.84,2.76-1.47l.24.3c-.83.66-1.82,1.1-2.85,1.53-.76.32-1.43.69-1.98,1.11l-.11.08c-.79.59-1.53,1.15-1.8,2.1-.16.56-.24,1.17-.32,1.75-.04.29-.08.59-.13.88l-.48,2.89c-.18,1.05-.35,2.11-.53,3.16-.18,1.05-.35,2.11-.53,3.16-.11.66-.22,1.33-.33,1.99-.11.66-.22,1.32-.33,1.98,0,.04-.01.06-.02.09,0,.04-.01.07-.02.11Z""></path><path d=""m12.51,1.42c-.05,0-.1,0-.14,0-2.16-.02-2.67-.36-2.79-.51-.07-.08-.05-.21.03-.27.08-.07.21-.05.27.03.12.14.96.35,2.49.36,1.51.01,2.57-.18,2.73-.37.07-.08.19-.09.27-.02.08.07.09.19.02.27-.38.46-2.16.51-2.89.51Z""></path><path d=""m24.54,21.77s-.01-.07-.02-.11c0-.03,0-.06-.01-.09-.11-.67-.22-1.33-.33-1.99-.11-.66-.22-1.32-.33-1.98-.18-1.05-.35-2.11-.53-3.16-.18-1.05-.35-2.11-.53-3.16l-.48-2.89c-.05-.29-.09-.59-.13-.88-.08-.59-.16-1.19-.32-1.75-.27-.95-1.01-1.51-1.8-2.1l-.11-.08c-.55-.42-1.22-.79-1.98-1.11-1.03-.43-2.03-.86-2.85-1.53l.24-.3c.79.63,1.75,1.06,2.76,1.47.79.33,1.49.72,2.07,1.16l.11.08c.81.61,1.64,1.23,1.94,2.31.16.59.25,1.21.33,1.81.04.29.08.59.13.87l.48,2.89c.18,1.05.35,2.11.53,3.16.18,1.05.35,2.11.53,3.16.11.66.22,1.32.33,1.98.11.66.22,1.32.33,1.98,0,.03.01.06.02.1,0,.03,0,.06.01.09l-.38.08Z""></path><rect x=""-1.65"" y=""15.96"" width=""12.94"" height="".39"" transform=""translate(-11.95 17.87) rotate(-79.23)""></rect><path d=""m3.61,22.71s-.03,0-.04,0l-3.37-.78c-.1-.02-.17-.13-.15-.23.02-.1.13-.17.23-.14l3.37.78c.1.02.17.13.15.23-.02.09-.1.15-.19.15Z""></path><rect x=""19.96"" y=""9.69"" width="".39"" height=""12.94"" transform=""translate(-2.67 4.06) rotate(-10.79)""></rect><path d=""m21.37,22.71c-.09,0-.17-.06-.19-.15-.02-.1.04-.21.14-.23l3.36-.78c.1-.02.21.04.23.14.02.1-.04.21-.14.23l-3.36.78s-.03,0-.04,0Z""></path><polygon points=""19.14 23.98 5.83 23.98 5.83 9.8 6.22 9.8 6.22 23.59 18.75 23.59 18.75 9.79 19.14 9.79 19.14 23.98""></polygon><path d=""m.43,21.77l-.38-.08s.01-.06.01-.09c0-.04.01-.07.02-.11.11-.65.22-1.31.33-1.97.11-.66.22-1.32.33-1.99.18-1.05.35-2.11.53-3.16.18-1.05.35-2.11.53-3.16l.48-2.89c.05-.29.09-.58.13-.87.08-.6.17-1.22.33-1.81.3-1.08,1.14-1.7,1.94-2.31l.11-.08c.58-.44,1.27-.83,2.07-1.16,1.01-.42,1.97-.84,2.76-1.47l.24.3c-.83.66-1.82,1.1-2.85,1.53-.76.32-1.43.69-1.98,1.11l-.11.08c-.79.59-1.53,1.15-1.8,2.1-.16.56-.24,1.17-.32,1.75-.04.29-.08.59-.13.88l-.48,2.89c-.18,1.05-.35,2.11-.53,3.16-.18,1.05-.35,2.11-.53,3.16-.11.66-.22,1.33-.33,1.99-.11.66-.22,1.32-.33,1.98,0,.04-.01.06-.02.09,0,.04-.01.07-.02.11Z""></path><path d=""m12.51,1.42c-.05,0-.1,0-.14,0-2.16-.02-2.67-.36-2.79-.51-.07-.08-.05-.21.03-.27.08-.07.21-.05.27.03.12.14.96.35,2.49.36,1.51.01,2.57-.18,2.73-.37.07-.08.19-.09.27-.02.08.07.09.19.02.27-.38.46-2.16.51-2.89.51Z""></path><path d=""m24.54,21.77s-.01-.07-.02-.11c0-.03,0-.06-.01-.09-.11-.67-.22-1.33-.33-1.99-.11-.66-.22-1.32-.33-1.98-.18-1.05-.35-2.11-.53-3.16-.18-1.05-.35-2.11-.53-3.16l-.48-2.89c-.05-.29-.09-.59-.13-.88-.08-.59-.16-1.19-.32-1.75-.27-.95-1.01-1.51-1.8-2.1l-.11-.08c-.55-.42-1.22-.79-1.98-1.11-1.03-.43-2.03-.86-2.85-1.53l.24-.3c.79.63,1.75,1.06,2.76,1.47.79.33,1.49.72,2.07,1.16l.11.08c.81.61,1.64,1.23,1.94,2.31.16.59.25,1.21.33,1.81.04.29.08.59.13.87l.48,2.89c.18,1.05.35,2.11.53,3.16.18,1.05.35,2.11.53,3.16.11.66.22,1.32.33,1.98.11.66.22,1.32.33,1.98,0,.03.01.06.02.1,0,.03,0,.06.01.09l-.38.08Z""></path><rect x=""-1.65"" y=""15.96"" width=""12.94"" height="".39"" transform=""translate(-11.95 17.87) rotate(-79.23)""></rect><path d=""m3.61,22.71s-.03,0-.04,0l-3.37-.78c-.1-.02-.17-.13-.15-.23.02-.1.13-.17.23-.14l3.37.78c.1.02.17.13.15.23-.02.09-.1.15-.19.15Z""></path><rect x=""19.96"" y=""9.69"" width="".39"" height=""12.94"" transform=""translate(-2.67 4.06) rotate(-10.79)""></rect><path d=""m21.37,22.71c-.09,0-.17-.06-.19-.15-.02-.1.04-.21.14-.23l3.36-.78c.1-.02.21.04.23.14.02.1-.04.21-.14.23l-3.36.78s-.03,0-.04,0Z""></path><polygon points=""19.14 23.98 5.83 23.98 5.83 9.8 6.22 9.8 6.22 23.59 18.75 23.59 18.75 9.79 19.14 9.79 19.14 23.98""></polygon><path d=""m.43,21.77l-.38-.08s.01-.06.01-.09c0-.04.01-.07.02-.11.11-.65.22-1.31.33-1.97.11-.66.22-1.32.33-1.99.18-1.05.35-2.11.53-3.16.18-1.05.35-2.11.53-3.16l.48-2.89c.05-.29.09-.58.13-.87.08-.6.17-1.22.33-1.81.3-1.08,1.14-1.7,1.94-2.31l.11-.08c.58-.44,1.27-.83,2.07-1.16,1.01-.42,1.97-.84,2.76-1.47l.24.3c-.83.66-1.82,1.1-2.85,1.53-.76.32-1.43.69-1.98,1.11l-.11.08c-.79.59-1.53,1.15-1.8,2.1-.16.56-.24,1.17-.32,1.75-.04.29-.08.59-.13.88l-.48,2.89c-.18,1.05-.35,2.11-.53,3.16-.18,1.05-.35,2.11-.53,3.16-.11.66-.22,1.33-.33,1.99-.11.66-.22,1.32-.33,1.98,0,.04-.01.06-.02.09,0,.04-.01.07-.02.11Z""></path><path d=""m12.51,1.42c-.05,0-.1,0-.14,0-2.16-.02-2.67-.36-2.79-.51-.07-.08-.05-.21.03-.27.08-.07.21-.05.27.03.12.14.96.35,2.49.36,1.51.01,2.57-.18,2.73-.37.07-.08.19-.09.27-.02.08.07.09.19.02.27-.38.46-2.16.51-2.89.51Z""></path><path d=""m24.54,21.77s-.01-.07-.02-.11c0-.03,0-.06-.01-.09-.11-.67-.22-1.33-.33-1.99-.11-.66-.22-1.32-.33-1.98-.18-1.05-.35-2.11-.53-3.16-.18-1.05-.35-2.11-.53-3.16l-.48-2.89c-.05-.29-.09-.59-.13-.88-.08-.59-.16-1.19-.32-1.75-.27-.95-1.01-1.51-1.8-2.1l-.11-.08c-.55-.42-1.22-.79-1.98-1.11-1.03-.43-2.03-.86-2.85-1.53l.24-.3c.79.63,1.75,1.06,2.76,1.47.79.33,1.49.72,2.07,1.16l.11.08c.81.61,1.64,1.23,1.94,2.31.16.59.25,1.21.33,1.81.04.29.08.59.13.87l.48,2.89c.18,1.05.35,2.11.53,3.16.18,1.05.35,2.11.53,3.16.11.66.22,1.32.33,1.98.11.66.22,1.32.33,1.98,0,.03.01.06.02.1,0,.03,0,.06.01.09l-.38.08Z""></path><rect x=""-1.65"" y=""15.96"" width=""12.94"" height="".39"" transform=""translate(-11.95 17.87) rotate(-79.23)""></rect><path d=""m3.61,22.71s-.03,0-.04,0l-3.37-.78c-.1-.02-.17-.13-.15-.23.02-.1.13-.17.23-.14l3.37.78c.1.02.17.13.15.23-.02.09-.1.15-.19.15Z""></path><rect x=""19.96"" y=""9.69"" width="".39"" height=""12.94"" transform=""translate(-2.67 4.06) rotate(-10.79)""></rect><path d=""m21.37,22.71c-.09,0-.17-.06-.19-.15-.02-.1.04-.21.14-.23l3.36-.78c.1-.02.21.04.23.14.02.1-.04.21-.14.23l-3.36.78s-.03,0-.04,0Z""></path><path d=""m12.49,4.79l-.05-.02c-2.14-.74-2.98-1.96-2.82-4.09l.39.03c-.15,1.93.58,3,2.5,3.68,1.58-.43,2.65-2,2.49-3.68l.39-.04c.18,1.88-1.03,3.65-2.83,4.1h-.06Z""></path><path d=""m14.58,6.1l-2.09-1.23-2.09,1.23-.1-.09c-1.3-1.06-2.15-1.95-2.2-4.44h.39c.05,2.26.77,3.07,1.96,4.05l2.05-1.2.1.06,1.95,1.15c1.18-.98,1.9-1.79,1.96-4.04h.39c-.06,2.49-.91,3.37-2.2,4.43l-.1.09Z""></path><rect x=""12.29"" y=""4.58"" width="".39"" height=""19.2""></rect><circle cx=""13.28"" cy=""8.37"" r="".3""></circle><circle cx=""13.28"" cy=""10.39"" r="".3""></circle><circle cx=""13.28"" cy=""12.41"" r="".3""></circle><circle cx=""13.28"" cy=""14.43"" r="".3""></circle><circle cx=""13.28"" cy=""16.45"" r="".3""></circle><circle cx=""13.28"" cy=""18.46"" r="".3""></circle><circle cx=""13.28"" cy=""20.48"" r="".3""></circle><rect x=""2.15"" y=""18.31"" width="".39"" height=""3.6"" transform=""translate(-17.81 18.17) rotate(-77.86)""></rect><rect x=""20.96"" y=""19.92"" width=""3.6"" height="".39"" transform=""translate(-3.72 5.24) rotate(-12.14)""></rect></svg>",
ONLINE_STORE_THEME,'122041106504,section.collection.bottoms.json.b61a96a6-01e9-4cad-976d-8f1bad502109.27884e90-c90a-4e37-b7c8-e7b74dd8b9a2.button_label:78rt19yx9vi0,fr,,,Active Tops,Hauts Actifs
ONLINE_STORE_THEME,'122041106504,section.collection.bottoms.json.b61a96a6-01e9-4cad-976d-8f1bad502109.27884e90-c90a-4e37-b7c8-e7b74dd8b9a2.icon:p0mzz34ip8rg,fr,,,"<!--?xml version=""1.0"" encoding=""UTF-8""?--><svg id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" viewbox=""0 0 25 25""><path d=""m12.45,3.25c-1.18,0-2.28-.91-3.02-2.5-.05-.1-.08-.2-.08-.29l.4-.04s.02.1.05.16c.67,1.44,1.64,2.26,2.66,2.26s1.99-.82,2.66-2.26c.05-.1.05-.16.05-.19h.4c0,.11-.03.24-.09.36-.73,1.58-1.83,2.49-3.02,2.49Z""></path><path d=""m19.14,15.41c-.11,0-.2-.09-.2-.2v-6.51l.38.82c.02.05.11.25.23.51.28.6.85,1.86.9,1.95.05.08.07.1.29.04.94-.26,2.86-1.28,3.49-1.75.13-.09.13-.12,0-.36h0c-.49-1-.99-2-1.48-2.99l-.04-.09c-.54-1.09-1.09-2.21-1.89-3.13-.71-.83-1.68-1.25-2.71-1.69-.17-.07-.33-.14-.5-.21-.86-.38-1.69-.76-2.38-1.31-.09-.07-.1-.19-.03-.28.07-.09.19-.1.28-.03.66.52,1.43.88,2.29,1.26.16.07.33.14.49.21,1.02.44,2.08.89,2.86,1.79.83.96,1.4,2.11,1.94,3.22l.04.09c.49.99.99,1.99,1.48,2.98h0c.11.22.29.56-.12.87-.65.48-2.61,1.53-3.62,1.81-.27.07-.55.12-.75-.23-.02-.03-.13-.28-.76-1.65v4.68c0,.11-.09.2-.2.2Z""></path><path d=""m16.6,24.31H5.56v-13.76c-.59,1.29-.73,1.59-.76,1.65h0c-.19.35-.49.3-.75.23-1.02-.29-2.98-1.34-3.62-1.81-.41-.31-.24-.64-.12-.86h0c.59-1.2,1.2-2.44,1.78-3.66.52-1.12,1.03-2.01,1.85-2.77.71-.66,1.62-1.21,2.7-1.66.87-.36,1.95-.82,2.8-1.48.09-.07.21-.05.28.03.07.09.05.21-.03.28-.89.7-2,1.16-2.89,1.53-1.03.43-1.9.96-2.58,1.58-.76.71-1.25,1.57-1.75,2.64-.58,1.23-1.19,2.47-1.78,3.66h0c-.12.24-.12.27,0,.37.61.46,2.53,1.47,3.49,1.75.23.07.25.04.29-.04h0c.05-.1.6-1.3.89-1.94.12-.26.21-.46.24-.51l.38-.82v15.19h10.64c.11,0,.2.09.2.2s-.09.2-.2.2Z""></path><path d=""m12.47.97c-.05,0-.1,0-.14,0-2.24-.02-2.77-.37-2.89-.53-.07-.09-.06-.21.03-.28.09-.07.21-.06.28.03.12.15,1,.36,2.58.38,1.56.01,2.66-.18,2.83-.38.07-.09.2-.1.28-.03.09.07.1.2.03.28-.4.47-2.24.52-2.99.52Z""></path><path d=""m17.06,21.94h-.1c-.32,0-.58-.26-.58-.58v-2.47c0-.32.26-.58.58-.58h.1c.32,0,.58.26.58.58v2.47c0,.32-.26.58-.58.58Zm-.1-3.29c-.13,0-.24.11-.24.24v2.47c0,.13.11.24.24.24h.1c.13,0,.24-.11.24-.24v-2.47c0-.13-.11-.24-.24-.24h-.1Z""></path><path d=""m16.14,21.64h-.1c-.32,0-.58-.26-.58-.58v-1.87c0-.32.26-.58.58-.58h.1c.32,0,.58.26.58.58v1.87c0,.32-.26.58-.58.58Zm-.1-2.69c-.13,0-.24.11-.24.24v1.87c0,.13.11.24.24.24h.1c.13,0,.24-.11.24-.24v-1.87c0-.13-.11-.24-.24-.24h-.1Z""></path><path d=""m15.8,20.6h-.73v-.94h.73v.94Zm-.4-.33h.06v-.27h-.06v.27Z""></path><path d=""m20.78,21.94h-.1c-.32,0-.58-.26-.58-.58v-2.47c0-.32.26-.58.58-.58h.1c.32,0,.58.26.58.58v2.47c0,.32-.26.58-.58.58Zm-.1-3.29c-.13,0-.24.11-.24.24v2.47c0,.13.11.24.24.24h.1c.13,0,.24-.11.24-.24v-2.47c0-.13-.11-.24-.24-.24h-.1Z""></path><path d=""m21.71,21.64h-.1c-.32,0-.58-.26-.58-.58v-1.87c0-.32.26-.58.58-.58h.1c.32,0,.58.26.58.58v1.87c0,.32-.26.58-.58.58Zm-.1-2.69c-.13,0-.24.11-.24.24v1.87c0,.13.11.24.24.24h.1c.13,0,.24-.11.24-.24v-1.87c0-.13-.11-.24-.24-.24h-.1Z""></path><path d=""m22.69,20.6h-.74v-.94h.74v.94Zm-.4-.33h.07v-.27h-.07v.27Z""></path><path d=""m20.44,20.6h-3.14v-.94h3.14v.94Zm-2.81-.33h2.47v-.27h-2.47v.27Z""></path><path d=""m18.88,24.89c-2.72,0-4.94-2.22-4.94-4.94s2.22-4.94,4.94-4.94,4.94,2.22,4.94,4.94-2.22,4.94-4.94,4.94Zm0-9.48c-2.5,0-4.54,2.04-4.54,4.54s2.04,4.54,4.54,4.54,4.54-2.04,4.54-4.54-2.04-4.54-4.54-4.54Z""></path></svg>",
ONLINE_STORE_THEME,'122041106504,section.collection.bottoms.json.b61a96a6-01e9-4cad-976d-8f1bad502109.709bf479-24ee-45ed-a592-5b181435921a.button_label:puax8a791m2x,fr,,,Henleys,Henleys
ONLINE_STORE_THEME,'122041106504,section.collection.bottoms.json.b61a96a6-01e9-4cad-976d-8f1bad502109.709bf479-24ee-45ed-a592-5b181435921a.icon:105gqvpyvcy25,fr,,,"<!--?xml version=""1.0"" encoding=""UTF-8""?--><svg id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" viewbox=""0 0 25 25""><path d=""m12.48,3.39c-1.2,0-2.32-.92-3.07-2.54-.05-.1-.08-.2-.09-.3l.41-.04s.02.1.05.17c.68,1.46,1.66,2.3,2.7,2.3s2.02-.84,2.7-2.3c.05-.1.06-.16.06-.19h.41c0,.12-.03.24-.1.37-.75,1.61-1.86,2.53-3.07,2.53Z""></path><path d=""m19.48,24.79H5.48v-13.99c-.6,1.31-.74,1.61-.77,1.67h0c-.2.36-.5.31-.76.23-1.04-.3-3.03-1.36-3.68-1.84-.41-.31-.24-.65-.12-.88h0c.6-1.22,1.22-2.48,1.81-3.72.53-1.13,1.05-2.05,1.88-2.81.72-.67,1.65-1.23,2.74-1.69.88-.37,1.98-.83,2.84-1.5.09-.07.22-.05.29.03.07.09.05.22-.03.29-.9.71-2.03,1.18-2.94,1.56-1.05.43-1.93.97-2.62,1.61-.78.72-1.27,1.59-1.78,2.68-.59,1.25-1.21,2.51-1.81,3.72h0c-.12.25-.12.28,0,.37.62.46,2.57,1.5,3.55,1.78.24.07.25.04.3-.04h0c.05-.1.63-1.37.91-1.98.12-.27.21-.46.24-.52l.39-.84v15.44h13.19v-15.45l.39.84c.02.05.12.25.24.52.3.66.86,1.89.91,1.97.05.09.07.1.3.04.96-.27,2.91-1.3,3.55-1.78.13-.1.13-.12,0-.36h0c-.51-1.02-1.01-2.04-1.5-3.04l-.05-.09c-.54-1.1-1.11-2.24-1.92-3.19-.73-.85-1.71-1.27-2.75-1.71-.17-.07-.34-.14-.51-.22-.87-.39-1.71-.78-2.42-1.33-.09-.07-.1-.2-.03-.29s.2-.1.29-.03c.67.53,1.45.89,2.33,1.28.17.07.33.14.5.22,1.04.44,2.12.9,2.9,1.82.84.98,1.42,2.14,1.98,3.27l.05.09c.49,1,1,2.02,1.5,3.03h0c.12.23.29.57-.12.88-.66.49-2.65,1.56-3.68,1.84-.27.08-.56.12-.76-.23-.02-.03-.14-.28-.78-1.68v14Z""></path><path d=""m12.5,1.07c-.06,0-.1,0-.15,0-2.28-.02-2.81-.38-2.94-.53-.07-.09-.06-.22.03-.29.09-.07.22-.06.29.03.12.15,1.01.37,2.62.38,1.58.01,2.7-.18,2.87-.39.07-.09.2-.1.29-.03.09.07.1.2.03.29-.4.48-2.27.53-3.04.53Z""></path><rect x=""12.27"" y=""3.19"" width="".41"" height=""5.89""></rect><circle cx=""13.31"" cy=""5.14"" r="".31""></circle><circle cx=""13.31"" cy=""6.71"" r="".31""></circle><circle cx=""13.31"" cy=""8.29"" r="".31""></circle></svg>",
ONLINE_STORE_THEME,'122041106504,section.collection.bottoms.json.b61a96a6-01e9-4cad-976d-8f1bad502109.8900f3cd-04f6-49fd-a6ad-c6784301f580.button_label:3047bgj840t63,fr,,,Sweatshirts,Sweats à capuche
